timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2017-08-17 00:00:00,4261.48000000,4328.69000000,4261.32000000,4315.32000000,70.41592500,1502949599999,302670.96196053,273,56.60857400,243560.75767140,0
2017-08-17 06:00:00,4330.29000000,4485.39000000,4287.41000000,4427.30000000,75.29282200,1502971199999,333024.52871940,309,66.19278600,293140.71539334,0
2017-08-17 12:00:00,4436.06000000,4485.39000000,4235.45000000,4289.24000000,301.68570400,1502992799999,1321748.60139006,1448,203.17840400,892101.79526079,0
2017-08-17 18:00:00,4289.24000000,4369.69000000,4200.74000000,4285.08000000,347.75592600,1503014399999,1497325.95866207,1397,290.26877700,1249413.13227848,0
2017-08-18 00:00:00,4285.08000000,4340.62000000,4134.61000000,4313.56000000,391.15984400,1503035999999,1667910.25615111,1670,306.37000800,1308099.31375237,0
2017-08-18 06:00:00,4313.56000000,4371.52000000,4247.75000000,4340.31000000,329.56235700,1503057599999,1417445.91044876,1381,279.03799300,1200048.83281368,0
2017-08-18 12:00:00,4320.52000000,4340.31000000,4066.53000000,4193.35000000,283.69967400,1503079199999,1204622.51677415,1058,234.44000100,995893.24963494,0
2017-08-18 18:00:00,4171.17000000,4297.75000000,3938.77000000,4108.37000000,195.46638900,1503100799999,796979.62279749,1124,153.02070800,625081.92031709,0
2017-08-19 00:00:00,4108.37000000,4184.69000000,4027.83000000,4077.00000000,138.37787400,1503122399999,572139.84776938,749,113.57266800,470034.80587466,0
2017-08-19 06:00:00,4077.00000000,4082.25000000,3850.00000000,3957.60000000,160.14069500,1503143999999,642242.69678557,810,99.72511700,400633.21174797,0
2017-08-19 12:00:00,3945.12000000,4100.00000000,3928.89000000,4027.37000000,54.66930300,1503165599999,220894.73585452,384,38.73886300,156739.43443788,0
2017-08-19 18:00:00,4013.69000000,4149.99000000,4013.69000000,4139.98000000,28.12189100,1503187199999,114206.45501204,210,22.29939400,90594.41802684,0
2017-08-20 00:00:00,4120.98000000,4142.16000000,4044.00000000,4117.41000000,18.16358200,1503208799999,74526.57032982,185,15.63469500,64147.35494304,0
2017-08-20 06:00:00,4117.41000000,4211.08000000,4032.62000000,4106.53000000,53.07155400,1503230399999,218544.94154104,437,30.53083200,125840.37154379,0
2017-08-20 12:00:00,4106.53000000,4150.00000000,4063.35000000,4129.00000000,101.69690800,1503251999999,418663.16595445,445,83.29314500,342883.98692834,0
2017-08-20 18:00:00,4129.32000000,4185.94000000,4069.13000000,4086.29000000,294.15097800,1503273599999,1218629.71250115,1254,247.33727500,1024529.62032213,0
2017-08-21 00:00:00,4069.13000000,4119.62000000,4011.02000000,4016.90000000,327.50921700,1503295199999,1334760.67401739,1446,278.26666400,1133962.96141190,0
2017-08-21 06:00:00,4011.04000000,4088.12000000,3953.40000000,4023.11000000,194.78236900,1503316799999,782978.41705025,1139,156.89802500,630939.85360594,0
2017-08-21 12:00:00,4023.11000000,4029.06000000,3911.79000000,4016.20000000,56.15186700,1503338399999,223948.61103101,615,26.09065900,104302.80623165,0
2017-08-21 18:00:00,3997.57000000,4070.49000000,3918.80000000,4016.00000000,113.29960700,1503359999999,455544.01192863,772,96.10075900,386456.93190888,0
2017-08-22 00:00:00,4016.00000000,4016.00000000,3400.00000000,3626.99000000,157.85077500,1503381599999,599661.64837000,962,92.89617400,356898.04051541,0
2017-08-22 06:00:00,3619.95000000,3920.31000000,3619.95000000,3866.48000000,345.78732600,1503403199999,1324903.96520909,2170,234.24773700,896301.49134821,0
2017-08-22 12:00:00,3866.48000000,3998.99000000,3786.81000000,3943.00000000,259.41732700,1503424799999,1012582.30185581,1867,58.98861200,231640.81995862,0
2017-08-22 18:00:00,3944.00000000,4104.82000000,3944.00000000,4040.00000000,203.62943000,1503446399999,815357.85670561,1495,37.86265800,152348.01752002,0
2017-08-23 00:00:00,4040.00000000,4127.99000000,4013.89000000,4053.18000000,230.34723300,1503467999999,939450.07327587,1505,39.67290600,162400.70219311,0
2017-08-23 06:00:00,4064.00000000,4242.32000000,4035.32000000,4237.99000000,206.17477600,1503489599999,852491.18892880,1656,47.22701600,196851.17164424,0
2017-08-23 12:00:00,4205.98000000,4265.80000000,4150.65000000,4166.27000000,347.68081800,1503511199999,1462522.13984450,4021,177.15270400,746805.57677583,0
2017-08-23 18:00:00,4166.27000000,4191.71000000,4069.80000000,4114.01000000,216.93373800,1503532799999,894223.06377051,1447,45.36646600,187509.64458145,0
2017-08-24 00:00:00,4147.00000000,4204.55000000,4085.01000000,4132.09000000,183.92649000,1503554399999,760784.49801388,1342,39.74559500,164947.56189494,0
2017-08-24 06:00:00,4132.09000000,4250.94000000,4131.91000000,4202.00000000,234.25960800,1503575999999,978690.52742652,2064,82.02714700,343905.52956272,0
2017-08-24 12:00:00,4211.78000000,4250.90000000,4136.33000000,4188.18000000,203.85559500,1503597599999,854986.24551186,1741,52.86928900,222042.44846344,0
2017-08-24 18:00:00,4188.18000000,4371.68000000,4179.22000000,4316.01000000,165.37706000,1503619199999,702015.14221250,1100,32.17838100,137483.52421010,0
2017-08-25 00:00:00,4316.01000000,4370.00000000,4281.04000000,4281.04000000,189.44936900,1503640799999,820981.67670182,1985,38.30775700,166410.97176645,0
2017-08-25 06:00:00,4294.79000000,4361.28000000,4267.50000000,4361.27000000,127.59776000,1503662399999,551303.80413148,1145,24.42263800,105862.51005853,0
2017-08-25 12:00:00,4361.27000000,4453.91000000,4261.13000000,4402.32000000,197.88538000,1503683999999,858633.55871015,2749,29.25677600,127180.11915088,0
2017-08-25 18:00:00,4409.44000000,4449.44000000,4247.48000000,4280.68000000,58.68023100,1503705599999,253718.30981982,675,8.11080300,35123.53477059,0
2017-08-26 00:00:00,4280.71000000,4319.67000000,4228.99000000,4295.75000000,59.03580500,1503727199999,252825.52221927,571,10.27066200,44130.85556500,0
2017-08-26 06:00:00,4307.72000000,4319.70000000,4260.88000000,4288.72000000,47.46313200,1503748799999,204067.44497069,360,9.51155900,40995.28522510,0
2017-08-26 12:00:00,4288.72000000,4306.74000000,4212.41000000,4255.19000000,54.05327400,1503770399999,230111.69338133,558,14.35384800,61321.47334768,0
2017-08-26 18:00:00,4255.19000000,4367.00000000,4236.51000000,4337.44000000,67.55585700,1503791999999,290861.07276081,771,22.05407200,94916.18636467,0
2017-08-27 00:00:00,4332.51000000,4400.00000000,4293.42000000,4320.52000000,88.84730300,1503813599999,386118.02535358,1062,21.89575900,95390.84810027,0
2017-08-27 06:00:00,4314.90000000,4352.34000000,4285.56000000,4323.37000000,78.74996600,1503835199999,340415.53032341,1032,24.59507400,106569.29898160,0
2017-08-27 12:00:00,4340.00000000,4370.92000000,4285.54000000,4340.00000000,67.23962700,1503856799999,291229.29412678,789,23.01812500,99972.79942244,0
2017-08-27 18:00:00,4369.00000000,4386.79000000,4309.60000000,4310.01000000,115.85568900,1503878399999,503817.21222180,787,32.14240000,140509.23286784,0
2017-08-28 00:00:00,4310.01000000,4330.36000000,4124.54000000,4169.01000000,134.13982700,1503899999999,568440.54156045,1254,39.60167600,167416.09860084,0
2017-08-28 06:00:00,4223.80000000,4365.40000000,4199.01000000,4308.00000000,155.27476000,1503921599999,664009.95459661,958,58.74954300,252086.22899507,0
2017-08-28 12:00:00,4309.00000000,4370.45000000,4271.03000000,4324.67000000,187.04085900,1503943199999,806331.32744401,1166,28.69325700,124157.23390961,0
2017-08-28 18:00:00,4324.64000000,4399.82000000,4290.18000000,4386.69000000,127.38617000,1503964799999,552878.70219846,971,15.74330600,68704.64460582,0
2017-08-29 00:00:00,4353.65000000,4404.05000000,4314.35000000,4356.76000000,136.89264100,1503986399999,596853.52184612,983,24.06586400,105345.27867411,0
2017-08-29 06:00:00,4356.76000000,4417.61000000,4313.55000000,4368.50000000,158.47782100,1504007999999,690699.12674219,1230,39.49368800,172977.30177604,0
2017-08-29 12:00:00,4368.50000000,4625.85000000,4347.59000000,4555.55000000,195.75552800,1504029599999,882029.64848546,1205,44.90124400,203729.04264680,0
2017-08-29 18:00:00,4533.47000000,4624.99000000,4511.45000000,4587.48000000,112.41903800,1504051199999,512901.43875614,741,34.98177100,159930.39758963,0
