timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2017-09-13 00:00:00,4159.72000000,4165.38000000,3796.80000000,3832.00000000,515.87154900,1505303999999,2031798.08641051,2703,207.09431100,818617.88814392,0
2017-09-13 12:00:00,3831.01000000,3991.01000000,3760.00000000,3944.69000000,397.59099600,1505347199999,1538567.83930618,2316,155.95910200,607368.55276933,0
2017-09-14 00:00:00,3944.00000000,3993.00000000,3418.00000000,3481.02000000,697.68091200,1505390399999,2597248.06930641,3705,273.43624400,1027995.71333336,0
2017-09-14 12:00:00,3481.02000000,3666.00000000,3165.13000000,3189.02000000,967.34063100,1505433599999,3317013.33530184,5361,487.71773200,1683576.72301733,0
2017-09-15 00:00:00,3188.01000000,3460.00000000,2817.00000000,2919.00000000,921.29127900,1505476799999,2892556.55564777,4874,410.14936600,1286732.03640802,0
2017-09-15 12:00:00,2870.90000000,3856.00000000,2870.90000000,3700.00000000,1047.57521300,1505519999999,3696210.63104669,5571,555.97287900,1949593.63197504,0
2017-09-16 00:00:00,3674.01000000,3950.00000000,3470.66000000,3630.06000000,837.16081200,1505563199999,3127855.95700550,5194,387.30590200,1449791.55963044,0
2017-09-16 12:00:00,3630.06000000,3800.00000000,3531.01000000,3714.95000000,460.40314100,1505606399999,1677022.29020733,3615,237.58194000,864744.47308864,0
2017-09-17 00:00:00,3685.23000000,3709.94000000,3499.02000000,3499.03000000,372.60656900,1505649599999,1330868.35041660,3352,111.04487100,397276.74608864,0
2017-09-17 12:00:00,3499.03000000,3748.21000000,3499.03000000,3699.99000000,309.56464100,1505692799999,1135621.92817806,3003,162.88710500,597566.88437085,0
2017-09-18 00:00:00,3690.00000000,4000.00000000,3690.00000000,3929.33000000,507.72730600,1505735999999,1967559.05638487,4089,218.36420400,850307.12735970,0
2017-09-18 12:00:00,3932.98000000,4123.20000000,3890.00000000,4035.01000000,522.27914900,1505779199999,2101474.00077376,4131,199.27451800,801556.24389906,0
2017-09-19 00:00:00,4060.00000000,4089.97000000,3830.91000000,3969.01000000,470.87359600,1505822399999,1861357.45950678,3566,149.23923100,591274.49336868,0
2017-09-19 12:00:00,3969.32000000,4029.99000000,3830.91000000,3910.04000000,431.45853300,1505865599999,1696957.73793194,3776,108.08112100,425529.38840664,0
2017-09-20 00:00:00,3910.04000000,3988.83000000,3820.00000000,3927.77000000,366.42556500,1505908799999,1429947.99605121,3874,189.94484600,745460.92772721,0
2017-09-20 12:00:00,3927.77000000,4046.08000000,3860.09000000,3900.00000000,354.50951100,1505951999999,1409636.45703683,3357,205.33029200,816749.22211195,0
2017-09-21 00:00:00,3889.99000000,3910.00000000,3800.00000000,3864.95000000,346.63161900,1505995199999,1337835.02060345,3529,205.25130500,792731.63364374,0
2017-09-21 12:00:00,3862.99000000,3879.99000000,3567.00000000,3609.99000000,655.02246500,1506038399999,2419208.05760919,5185,312.00762100,1153507.00509373,0
2017-09-22 00:00:00,3592.84000000,3750.00000000,3522.22000000,3539.97000000,423.34812900,1506081599999,1545991.36672555,3934,244.37493200,893801.95609791,0
2017-09-22 12:00:00,3528.36000000,3645.99000000,3505.55000000,3595.87000000,415.61829600,1506124799999,1485780.06620294,4218,266.68493700,954302.65644383,0
2017-09-23 00:00:00,3595.88000000,3798.90000000,3542.91000000,3798.00000000,350.63846400,1506167999999,1289051.73204102,3564,206.59807200,761480.64407141,0
2017-09-23 12:00:00,3798.90000000,3817.19000000,3700.00000000,3780.00000000,402.15432700,1506211199999,1510655.26747409,4838,225.34863800,847198.49920331,0
2017-09-24 00:00:00,3779.54000000,3789.99000000,3622.76000000,3683.36000000,402.53483300,1506254399999,1490638.92475955,5130,170.79018500,633919.13975492,0
2017-09-24 12:00:00,3674.22000000,3730.00000000,3624.38000000,3660.02000000,259.10155700,1506297599999,955149.51144086,3594,120.14898500,444045.18662596,0
2017-09-25 00:00:00,3660.02000000,3815.74000000,3653.69000000,3781.05000000,374.47943400,1506340799999,1406680.23228000,4746,157.71241100,593105.00595926,0
2017-09-25 12:00:00,3781.05000000,3979.87000000,3770.00000000,3920.75000000,353.51527900,1506383999999,1377490.62090322,4994,141.12674800,550984.17368955,0
2017-09-26 00:00:00,3928.00000000,3959.56000000,3850.05000000,3949.45000000,325.34853100,1506427199999,1272673.27965890,4847,147.61795800,578015.61152976,0
2017-09-26 12:00:00,3950.00000000,3976.99000000,3880.00000000,3882.35000000,201.37945600,1506470399999,788522.29902119,3124,77.95232500,305909.40703354,0
2017-09-27 00:00:00,3882.36000000,4099.95000000,3872.81000000,4073.00000000,278.67384000,1506513599999,1112701.15770822,3616,162.96955300,653739.46932055,0
2017-09-27 12:00:00,4072.20000000,4249.94000000,4053.40000000,4193.00000000,349.49712600,1506556799999,1441928.65676279,4757,185.11408800,764782.56180070,0
2017-09-28 00:00:00,4192.11000000,4300.00000000,4136.00000000,4180.00000000,408.51714000,1506599999999,1719107.56072814,5804,173.88604800,732026.39437771,0
2017-09-28 12:00:00,4170.19000000,4210.00000000,4101.00000000,4174.50000000,441.26818500,1506643199999,1834071.30964540,5622,190.63140400,793440.96342796,0
2017-09-29 00:00:00,4178.98000000,4248.00000000,3952.01000000,4220.01000000,1087.88762900,1506686399999,4423119.17150195,8642,512.12802300,2084940.62249473,0
2017-09-29 12:00:00,4234.99000000,4263.86000000,4101.01000000,4174.69000000,514.42193600,1506729599999,2148627.18749881,6192,148.28021200,621213.19301961,0
2017-09-30 00:00:00,4175.00000000,4345.00000000,4138.10000000,4324.99000000,402.25683100,1506772799999,1709846.61228287,5153,166.84034200,710730.63049688,0
2017-09-30 12:00:00,4320.21000000,4380.00000000,4275.35000000,4378.51000000,318.09635200,1506815999999,1378507.78856249,4171,126.12635100,547809.59203306,0
2017-10-01 00:00:00,4378.49000000,4378.49000000,4265.02000000,4337.01000000,306.46259900,1506859199999,1323993.68859498,4646,123.78025700,535837.77441234,0
2017-10-01 12:00:00,4337.01000000,4406.52000000,4240.04000000,4378.48000000,420.50108600,1506902399999,1813150.20324959,5170,168.19564700,727628.09225784,0
2017-10-02 00:00:00,4400.00000000,4560.00000000,4380.01000000,4410.01000000,340.95912600,1506945599999,1513718.08352230,4366,165.00941900,734102.98821181,0
2017-10-02 12:00:00,4419.99000000,4561.63000000,4360.00000000,4380.00000000,314.79784800,1506988799999,1391564.69218615,3819,124.53198700,552683.90230444,0
2017-10-03 00:00:00,4380.00000000,4467.33000000,4189.71000000,4297.99000000,616.89811700,1507031999999,2648051.23344886,7203,320.56417600,1375377.73243501,0
2017-10-03 12:00:00,4290.00000000,4329.86000000,4180.80000000,4310.00000000,465.42544600,1507075199999,1979371.50938993,5176,172.17100500,732084.37796410,0
2017-10-04 00:00:00,4314.90000000,4373.00000000,4185.01000000,4228.00000000,431.42983800,1507118399999,1848311.70980992,5596,123.79778200,529865.68594269,0
2017-10-04 12:00:00,4230.00000000,4248.97000000,4142.00000000,4208.59000000,437.03526300,1507161599999,1828103.39073899,5410,169.13099500,707686.68336327,0
2017-10-05 00:00:00,4208.59000000,4235.00000000,4110.00000000,4226.05000000,457.50286000,1507204799999,1909836.08870246,5052,234.44160400,979954.89080841,0
2017-10-05 12:00:00,4226.05000000,4355.00000000,4226.05000000,4292.43000000,321.63577800,1507247999999,1385696.73527533,4106,116.60041500,503081.94279765,0
2017-10-06 00:00:00,4318.99000000,4417.00000000,4292.00000000,4405.00000000,272.79838400,1507291199999,1191125.63162398,3577,145.99214300,638132.39027792,0
2017-10-06 12:00:00,4391.11000000,4416.78000000,4312.57000000,4369.00000000,233.73079200,1507334399999,1020909.49251841,2969,80.15603400,349974.21236271,0
2017-10-07 00:00:00,4369.00000000,4399.00000000,4312.56000000,4335.90000000,163.20149800,1507377599999,712412.64433687,2685,73.91932200,323241.86343032,0
2017-10-07 12:00:00,4335.90000000,4479.50000000,4326.00000000,4423.00000000,134.39600200,1507420799999,590120.57025594,2119,71.39375400,313904.99466271,0
2017-10-08 00:00:00,4425.00000000,4517.00000000,4425.00000000,4487.99000000,224.98811500,1507463999999,1004068.64002863,3740,119.34432400,533179.72883296,0
2017-10-08 12:00:00,4487.99000000,4658.00000000,4460.02000000,4640.00000000,293.47388900,1507507199999,1343287.82941791,3840,160.75053000,735481.10115902,0
2017-10-09 00:00:00,4640.00000000,4660.00000000,4550.00000000,4615.00000000,225.11419500,1507550399999,1037047.17275406,3318,118.56566600,546450.91644782,0
2017-10-09 12:00:00,4615.00000000,4889.98000000,4615.00000000,4786.95000000,421.34895000,1507593599999,2003461.73160981,7054,232.19089300,1107823.72104641,0
2017-10-10 00:00:00,4786.95000000,4888.88000000,4720.16000000,4790.00000000,354.68984500,1507636799999,1705921.04992800,5937,168.77830700,811345.99203084,0
2017-10-10 12:00:00,4790.01000000,4960.00000000,4680.59000000,4783.06000000,688.53192800,1507679999999,3338362.81354782,6030,510.05436700,2478267.76870890,0
2017-10-11 00:00:00,4783.06000000,4852.22000000,4710.00000000,4818.99000000,612.08253600,1507723199999,2928628.57617054,4596,471.76593000,2257340.24962789,0
2017-10-11 12:00:00,4804.93000000,4881.61000000,4751.01000000,4821.43000000,141.34686000,1507766399999,680612.33286865,1299,68.32204500,329637.46934656,0
2017-10-12 00:00:00,4821.43000000,5265.50000000,4810.16000000,5184.00000000,540.76338900,1507809599999,2758813.97848151,3597,392.51931400,2007875.72524480,0
2017-10-12 12:00:00,5184.00000000,5439.99000000,5173.10000000,5430.00000000,735.93809300,1507852799999,3900945.31271215,4433,404.07540500,2141791.87390634,0
2017-10-13 00:00:00,5439.99000000,5846.17000000,5379.84000000,5649.00000000,1144.37653900,1507895999999,6435968.87895573,7610,536.54593100,3009648.20737632,0
2017-10-13 12:00:00,5658.97000000,5800.00000000,5520.00000000,5649.98000000,735.45108100,1507939199999,4161371.42209414,4053,342.09214600,1936138.15634003,0
2017-10-14 00:00:00,5650.00000000,5779.00000000,5580.01000000,5720.02000000,485.48990200,1507982399999,2745484.14729777,3035,227.11119700,1284460.74328201,0
2017-10-14 12:00:00,5720.02000000,5900.00000000,5685.02000000,5869.99000000,485.26914400,1508025599999,2788488.33869693,3224,206.68370700,1188314.46118033,0
2017-10-15 00:00:00,5855.03000000,5922.30000000,5400.01000000,5400.01000000,702.70423300,1508068799999,3996091.02639577,4279,320.86792900,1827515.11211721,0
2017-10-15 12:00:00,5419.00000000,5756.36000000,5404.98000000,5709.99000000,640.81914200,1508111999999,3557559.17493236,3173,280.55443200,1557261.59439945,0
2017-10-16 00:00:00,5710.00000000,5749.99000000,5585.19000000,5728.99000000,617.75463100,1508155199999,3504469.96590951,3998,271.02462300,1537139.85673151,0
2017-10-16 12:00:00,5739.96000000,5788.91000000,5642.02000000,5760.02000000,911.24183100,1508198399999,5197444.82962584,5155,448.19391500,2559145.99044690,0
2017-10-17 00:00:00,5760.00000000,5774.98000000,5540.02000000,5579.98000000,660.61405700,1508241599999,3731159.74560493,4713,291.64870000,1648284.25316644,0
2017-10-17 12:00:00,5579.89000000,5649.99000000,5508.63000000,5595.00000000,769.25531900,1508284799999,4310502.57320562,5042,397.11807900,2226345.86472564,0
2017-10-18 00:00:00,5595.00000000,5596.00000000,5226.00000000,5273.25000000,1232.01657700,1508327999999,6654284.50937964,8864,492.13235200,2653637.27678769,0
2017-10-18 12:00:00,5283.98000000,5588.00000000,5037.95000000,5512.06000000,1085.78779600,1508371199999,5802625.46666409,5960,547.49012300,2928918.68785909,0
2017-10-19 00:00:00,5513.00000000,5706.09000000,5490.26000000,5690.12000000,815.05998900,1508414399999,4566586.64519336,5491,396.22357500,2222366.20285858,0
2017-10-19 12:00:00,5710.00000000,5710.00000000,5600.00000000,5683.90000000,1066.66211800,1508457599999,6042782.12819023,6062,469.94865900,2666888.06490631,0
2017-10-20 00:00:00,5683.31000000,5697.99000000,5600.00000000,5662.75000000,725.60942900,1508500799999,4105077.42806149,5030,344.11542000,1949076.26305613,0
2017-10-20 12:00:00,5662.75000000,6110.00000000,5602.86000000,6010.01000000,1247.36779100,1508543999999,7381474.76074511,6626,488.92203700,2878606.17512749,0
2017-10-21 00:00:00,6013.72000000,6167.99000000,5960.00000000,6116.98000000,876.61465700,1508587199999,5327338.04836682,5452,473.60381700,2880067.27388282,0
2017-10-21 12:00:00,6116.98000000,6171.00000000,5850.03000000,6024.97000000,787.69303600,1508630399999,4787483.39189669,4730,322.41875800,1962484.81616802,0
2017-10-22 00:00:00,6003.27000000,6060.00000000,5720.03000000,5819.98000000,754.70737900,1508673599999,4441858.79315678,4902,285.49017200,1678408.90008231,0
2017-10-22 12:00:00,5819.98000000,6000.00000000,5770.04000000,5950.02000000,607.38483700,1508716799999,3593556.58019951,3944,273.58217000,1619704.35423303,0
2017-10-23 00:00:00,5975.00000000,6080.00000000,5787.98000000,5881.99000000,811.41921800,1508759999999,4795853.37067998,5446,282.39155300,1669315.33196893,0
2017-10-23 12:00:00,5881.98000000,5969.98000000,5621.03000000,5915.93000000,1001.13849700,1508803199999,5811337.61004697,5290,451.39952600,2623656.34205340,0
2017-10-24 00:00:00,5909.47000000,5925.00000000,5482.22000000,5676.04000000,1499.77390100,1508846399999,8501886.74346158,7016,626.18347300,3544158.66982272,0
2017-10-24 12:00:00,5680.00000000,5719.03000000,5450.00000000,5477.03000000,1080.64486600,1508889599999,6062609.10709874,6059,502.64264400,2825349.55132500,0
2017-10-25 00:00:00,5506.92000000,5650.00000000,5286.98000000,5469.98000000,1297.11801900,1508932799999,7093257.63649471,6731,585.30543100,3209715.82994178,0
2017-10-25 12:00:00,5469.99000000,5704.96000000,5375.00000000,5689.99000000,985.69518600,1508975999999,5451590.25504730,5295,516.78589500,2863115.37170554,0
2017-10-26 00:00:00,5670.10000000,5853.99000000,5650.00000000,5853.99000000,1018.49149000,1509019199999,5806820.99052413,5963,368.50746300,2103265.23289198,0
2017-10-26 12:00:00,5845.03000000,5939.99000000,5757.00000000,5861.77000000,954.47439200,1509062399999,5610305.64550148,5466,411.23253400,2421411.36897751,0
2017-10-27 00:00:00,5861.77000000,5980.00000000,5770.23000000,5843.18000000,730.56611100,1509105599999,4296301.45823976,4149,352.33064800,2074265.15349502,0
2017-10-27 12:00:00,5843.03000000,5843.04000000,5649.24000000,5768.83000000,673.14030500,1509148799999,3870768.27811055,4156,271.75676100,1565260.59127163,0
2017-10-28 00:00:00,5768.79000000,5850.02000000,5677.02000000,5680.28000000,536.13662800,1509191999999,3090777.45692669,4174,202.93479700,1171403.73136162,0
2017-10-28 12:00:00,5680.27000000,5733.03000000,5630.03000000,5719.64000000,740.61778400,1509235199999,4217298.56218515,4382,319.50233100,1821059.55693223,0
2017-10-29 00:00:00,5709.98000000,5815.84000000,5648.01000000,5784.97000000,683.49389600,1509278399999,3925694.56620234,4146,388.45758300,2229965.66584312,0
2017-10-29 12:00:00,5784.99000000,6189.88000000,5730.00000000,6169.98000000,1121.28427700,1509321599999,6695273.05838934,6505,565.71261300,3377376.04722410,0
2017-10-30 00:00:00,6133.01000000,6248.68000000,6075.50000000,6181.98000000,815.18876400,1509364799999,5006768.26381255,5153,323.55838700,1989082.98655460,0
2017-10-30 12:00:00,6179.92000000,6198.98000000,6030.00000000,6120.50000000,658.49827900,1509407999999,4023451.02292244,3874,244.57458300,1495387.98215956,0
2017-10-31 00:00:00,6120.52000000,6223.33000000,6100.00000000,6223.33000000,529.39384700,1509451199999,3255251.98288051,4611,225.10679400,1385319.00246634,0
2017-10-31 12:00:00,6223.41000000,6498.01000000,6201.01000000,6463.00000000,982.38107800,1509494399999,6232388.85721859,7892,441.65677400,2803825.86358309,0
2017-11-01 00:00:00,6463.00000000,6645.32000000,6338.02000000,6614.97000000,740.54904100,1509537599999,4793921.42534449,8122,343.81592000,2229209.67158084,0
2017-11-01 12:00:00,6613.92000000,6774.67000000,6455.00000000,6753.98000000,935.06614700,1509580799999,6157249.64719592,8653,337.94650400,2227235.28735618,0
2017-11-02 00:00:00,6753.98000000,7300.00000000,6685.10000000,6887.81000000,1250.15384600,1509623999999,8636139.51399352,12106,635.22380900,4398009.80581983,0
2017-11-02 12:00:00,6887.66000000,7132.00000000,6700.00000000,7019.98000000,1253.45695700,1509667199999,8732861.81692525,8116,516.81923300,3603995.99993728,0
2017-11-03 00:00:00,7010.31000000,7346.34000000,6923.00000000,7230.95000000,1017.71289500,1509710399999,7309867.79636072,8385,431.50911600,3101049.17361973,0
2017-11-03 12:00:00,7230.95000000,7299.99000000,7032.00000000,7115.04000000,873.78469700,1509753599999,6304583.95018054,6990,358.67722800,2587953.04120222,0
2017-11-04 00:00:00,7115.02000000,7199.99000000,6901.00000000,7085.02000000,755.01386900,1509796799999,5361612.45501423,7316,324.09901900,2301404.40970605,0
2017-11-04 12:00:00,7085.02000000,7480.99000000,7085.00000000,7357.09000000,644.17789800,1509839999999,4702925.94157615,6079,314.28824900,2295908.54340850,0
2017-11-05 00:00:00,7357.27000000,7513.82000000,7280.00000000,7513.82000000,504.87093700,1509883199999,3738542.33775131,5246,246.05546800,1824351.92484275,0
2017-11-05 12:00:00,7513.80000000,7590.25000000,7279.02000000,7345.01000000,702.96139300,1509926399999,5261861.52798157,5844,294.61972700,2202986.95277667,0
2017-11-06 00:00:00,7345.10000000,7401.00000000,7101.00000000,7304.11000000,738.82000700,1509969599999,5378222.88226632,6163,303.27272900,2209998.67529201,0
2017-11-06 12:00:00,7324.97000000,7400.98000000,6906.00000000,6960.12000000,1024.19925400,1510012799999,7295301.73937348,7362,426.73105800,3048428.29039947,0
2017-11-07 00:00:00,6981.72000000,7198.49000000,6909.01000000,7160.55000000,674.39744300,1510055999999,4790702.56779606,5215,288.04055800,2047639.02628534,0
2017-11-07 12:00:00,7160.54000000,7195.00000000,6901.00000000,7064.04000000,765.86205100,1510099199999,5382569.77001198,7917,303.14743400,2133548.36674700,0
2017-11-08 00:00:00,7070.00000000,7420.00000000,7035.02000000,7396.00000000,809.63343600,1510142399999,5914348.46069297,7101,365.46054300,2669086.68887543,0
2017-11-08 12:00:00,7406.47000000,7770.02000000,6651.00000000,7303.00000000,2012.66536600,1510185599999,14576937.73771525,17280,925.88392900,6725447.73492963,0
2017-11-09 00:00:00,7303.01000000,7392.00000000,7040.00000000,7076.00000000,1218.09735800,1510228799999,8845693.32315503,8811,448.46130400,3257205.88107225,0
2017-11-09 12:00:00,7076.00000000,7189.89000000,7015.00000000,7079.99000000,695.30095000,1510271999999,4952841.02406239,5007,275.69357400,1964094.74755290,0
2017-11-10 00:00:00,7079.00000000,7279.91000000,6800.00000000,6831.20000000,1093.02691600,1510315199999,7766709.75184920,6442,463.96204900,3294686.11567103,0
2017-11-10 12:00:00,6831.20000000,6910.00000000,6255.01000000,6506.98000000,2161.67718900,1510358399999,14316635.43211238,12447,1101.29939000,7299770.09548508,0
2017-11-11 00:00:00,6503.00000000,6797.98000000,6402.01000000,6410.02000000,992.19182300,1510401599999,6594651.43645803,6295,445.59891400,2960703.29038032,0
2017-11-11 12:00:00,6410.02000000,6478.00000000,6100.00000000,6245.05000000,1761.96503800,1510444799999,11086794.02829196,11545,681.87723400,4299679.32729661,0
