timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2018-04-11,6839.56000000,8233.39000000,6743.20000000,7877.41000000,143903.99031200,1523663999999,1090324778.61399061,912100,73214.60973900,554168152.04703266,0
2018-04-14,7877.48000000,8429.54000000,7810.00000000,8064.92000000,96232.07651600,1523923199999,778973397.37987124,603026,48815.86860100,395208432.79972405,0
2018-04-17,8064.92000000,8296.00000000,7825.40000000,8278.00000000,86235.49560100,1524182399999,698546031.47234661,601521,43969.54323700,356350038.29163849,0
2018-04-20,8273.84000000,9035.00000000,8177.09000000,8787.02000000,110125.82087400,1524441599999,958008931.43909396,814932,57171.64518000,497386097.59500731,0
2018-04-23,8785.70000000,9759.82000000,8730.00000000,8869.99000000,153216.94240400,1524700799999,1406102451.62805824,994915,76855.32930500,705736424.81367452,0
2018-04-26,8869.99000000,9427.48000000,8651.62000000,9348.00000000,115301.27970100,1524959999999,1049506188.88981492,811609,59409.90486300,541032220.87112694,0
2018-04-29,9348.00000000,9570.51000000,8800.49000000,9071.48000000,114170.34754300,1525219199999,1050712634.83531195,866186,56876.30205500,523745732.27042661,0
2018-05-02,9071.48000000,9844.00000000,8970.20000000,9713.99000000,93573.52112800,1525478399999,882016196.61842214,681004,49833.09542500,469744407.20807109,0
2018-05-05,9714.00000000,10020.00000000,9181.00000000,9365.00000000,86468.00991600,1525737599999,830182945.25188454,672139,42127.40005200,404940748.96760135,0
2018-05-08,9365.00000000,9475.70000000,8965.00000000,9002.20000000,76262.42050600,1525996799999,703749940.57081151,602571,39231.95378600,362092025.73221835,0
2018-05-11,9002.21000000,9016.80000000,8153.00000000,8679.71000000,114101.23823300,1526255999999,976215355.42210183,891433,55110.48077400,471635376.73710583,0
2018-05-14,8679.71000000,8879.99000000,8083.01000000,8330.00000000,96647.34157700,1526515199999,819981195.72183585,953952,48012.65465600,407447325.16727848,0
2018-05-17,8330.00000000,8464.00000000,7911.90000000,8233.49000000,66109.42732600,1526774399999,541238195.60792468,628878,33574.17575000,275076251.66768372,0
2018-05-20,8233.49000000,8609.00000000,7935.11000000,7977.11000000,65184.55645300,1527033599999,543526661.00828325,537577,33172.66443000,276697370.32366035,0
2018-05-23,7977.12000000,8031.90000000,7266.99000000,7457.00000000,107496.07000900,1527292799999,815274014.11835015,799531,53734.74076100,407674872.62459595,0
2018-05-26,7456.99000000,7620.00000000,7058.02000000,7099.00000000,65390.47054900,1527551999999,479135839.22285407,644077,35045.72040600,256950318.06299904,0
2018-05-29,7099.00000000,7699.00000000,7032.95000000,7485.01000000,102224.85855500,1527811199999,757045117.79649088,753837,56070.89245700,415118416.62973493,0
2018-06-01,7485.01000000,7786.69000000,7355.54000000,7714.26000000,82484.97324800,1528070399999,626566336.66722001,942836,47002.16722300,357153275.43037453,0
2018-06-04,7714.26000000,7760.52000000,7358.00000000,7658.84000000,91211.80039700,1528329599999,688895856.61979295,801441,50117.61208600,378655051.87653829,0
2018-06-07,7658.79000000,7765.00000000,7450.00000000,7491.73000000,67798.91704900,1528588799999,518324368.65445924,844891,38107.97566100,291368297.15243292,0
2018-06-10,7491.73000000,7491.73000000,6435.00000000,6530.00000000,123616.39352600,1528847999999,846183238.22207532,899188,63992.64923100,438215660.66271320,0
2018-06-13,6530.00000000,6720.00000000,6118.68000000,6388.90000000,120681.97884200,1529107199999,780662586.59201066,707839,65397.91437100,423159640.71529301,0
2018-06-16,6380.01000000,6794.38000000,6320.86000000,6712.46000000,73945.92383000,1529366399999,481451196.41705928,451002,41633.88541000,271084175.46568105,0
2018-06-19,6711.39000000,6841.74000000,6551.81000000,6718.84000000,76100.02764300,1529625599999,510505288.68074258,486347,41650.17046400,279524352.60012671,0
2018-06-22,6717.69000000,6733.97000000,5750.00000000,6136.97000000,126226.15837700,1529884799999,774311768.81754926,746675,66413.87908400,406965510.31683759,0
2018-06-25,6137.95000000,6350.00000000,5971.00000000,6133.73000000,77767.42688800,1530143999999,479639483.17170848,431296,42191.73111200,260251775.43957035,0
2018-06-28,6134.73000000,6528.99000000,5780.00000000,6390.07000000,102416.16614400,1530403199999,628224942.82582811,599698,55185.59601300,338556758.44609887,0
2018-07-01,6391.08000000,6685.00000000,6251.00000000,6513.86000000,102451.19992900,1530662399999,665171270.28121125,658563,55050.57015400,357226305.72218598,0
2018-07-04,6511.01000000,6784.92000000,6425.00000000,6609.78000000,88040.96042300,1530921599999,579317978.31351322,556590,47751.79676700,314305273.95834572,0
2018-07-07,6609.79000000,6818.16000000,6508.88000000,6662.12000000,75329.23123000,1531180799999,503226080.64263686,438113,40425.59169800,270107890.88986132,0
2018-07-10,6662.78000000,6681.00000000,6070.00000000,6250.57000000,98582.83453700,1531439999999,625782963.00532487,492767,50996.81188200,323769192.84293402,0
2018-07-13,6251.40000000,6395.00000000,6110.00000000,6353.01000000,67137.60879300,1531699199999,420837310.80133412,367806,36614.71022000,229608698.35215324,0
2018-07-16,6354.15000000,7588.08000000,6330.40000000,7381.90000000,147797.94398900,1531958399999,1042443330.69575418,805860,79395.13369400,559032454.91254230,0
2018-07-19,7381.88000000,7700.00000000,7211.00000000,7398.78000000,116245.06017500,1532217599999,860187391.46412732,651889,63116.92360500,467044417.60088145,0
2018-07-22,7399.25000000,8486.00000000,7335.50000000,8397.24000000,132037.72886000,1532476799999,1032892993.10175012,690816,72823.71654300,569337131.36432464,0
2018-07-25,8397.24000000,8491.77000000,7805.00000000,8188.57000000,135152.13669700,1532735999999,1101102662.23651229,741013,70983.73684000,578442088.45694196,0
2018-07-28,8188.57000000,8294.51000000,7866.00000000,8173.92000000,91438.81656600,1532995199999,745521622.26434930,495412,48879.50586700,398878097.01292784,0
2018-07-31,8171.40000000,8180.00000000,7430.00000000,7525.71000000,128544.92520300,1533254399999,987750118.34745258,622767,67649.80863500,519591789.58153811,0
2018-08-03,7525.71000000,7540.00000000,6882.29000000,7024.19000000,113852.76183900,1533513599999,822875430.73750701,574720,59503.55333200,429962654.53768422,0
2018-08-06,7024.19000000,7160.00000000,6123.00000000,6285.00000000,137749.20146300,1533772799999,927898439.71251434,730183,71703.33340700,483739601.66421934,0
2018-08-09,6283.27000000,6622.81000000,5971.00000000,6232.35000000,158109.57856800,1534031999999,998636548.92831954,774407,85409.35277600,539574582.70851274,0
2018-08-12,6222.55000000,6545.00000000,5880.00000000,6188.08000000,142650.34458600,1534291199999,887959148.24917760,682005,76002.67708100,473654089.54778445,0
2018-08-15,6188.08000000,6609.00000000,6172.11000000,6584.49000000,175173.55244700,1534550399999,1121337042.28941546,855085,95575.47572700,612032724.28795679,0
2018-08-18,6579.04000000,6620.00000000,6220.00000000,6254.84000000,148368.72542600,1534809599999,952853904.66824737,703934,81306.44084800,522400275.63310203,0
2018-08-21,6251.00000000,6882.54000000,6235.08000000,6525.01000000,159837.50559200,1535068799999,1037745909.53953775,694777,85785.42921100,557040713.54533759,0
2018-08-24,6525.00000000,6789.00000000,6440.50000000,6700.00000000,77633.47845900,1535327999999,514714697.34564399,433419,41008.03568500,271830493.86256800,0
2018-08-27,6700.00000000,7135.00000000,6646.50000000,7031.22000000,129352.48330200,1535587199999,897000453.09229573,681246,71669.89455900,496942865.57370617,0
2018-08-30,7033.21000000,7275.00000000,6784.81000000,7200.01000000,125507.58935100,1535846399999,879379304.41409038,651276,68674.17013400,481280100.48763846,0
2018-09-02,7201.57000000,7410.00000000,7127.00000000,7359.06000000,107511.49924100,1536105599999,782898031.40950528,567306,59320.57880900,432060937.57871498,0
2018-09-05,7359.05000000,7397.30000000,6265.00000000,6395.54000000,163266.00854400,1536364799999,1090571551.17230494,784109,85327.16412500,569202111.55823410,0
2018-09-08,6395.54000000,6478.00000000,6111.00000000,6312.00000000,107708.41242300,1536623999999,679473145.44649863,522826,58874.56084700,371516518.25470143,0
2018-09-11,6311.99000000,6535.00000000,6169.68000000,6487.38000000,105003.59763600,1536883199999,666729823.00487065,554562,57315.27336500,363936429.65210464,0
2018-09-14,6487.39000000,6584.99000000,6370.00000000,6505.00000000,89985.12878600,1537142399999,584638582.87937449,485658,48834.78040000,317332993.66288295,0
2018-09-17,6500.08000000,6533.84000000,6123.00000000,6391.89000000,107652.20149000,1537401599999,682162394.68129639,564194,57465.68218600,364275909.44476029,0
2018-09-20,6392.00000000,6839.03000000,6325.00000000,6723.05000000,106318.05885800,1537660799999,704801884.52557172,591900,58518.88229200,388170329.49511652,0
2018-09-23,6723.05000000,6788.23000000,6325.02000000,6447.54000000,105892.99913500,1537919999999,696762419.76058910,573616,57031.15788000,375447830.25231093,0
2018-09-26,6445.11000000,6814.80000000,6379.70000000,6634.58000000,108971.41889000,1538179199999,716919516.04732577,578677,60917.43604800,400889586.81962643,0
2018-09-29,6634.58000000,6667.09000000,6464.57000000,6611.61000000,78642.19111300,1538438399999,517978552.95210781,454207,42301.84892700,278721802.66093641,0
2018-10-02,6610.00000000,6643.46000000,6430.00000000,6593.79000000,76772.08004400,1538697599999,502697129.98115245,394705,41490.38504000,271739103.50419046,0
2018-10-05,6591.69000000,6697.00000000,6525.00000000,6615.26000000,44442.88954500,1538956799999,293001539.82551342,231610,22574.82433000,148855013.95443565,0
2018-10-08,6615.26000000,6715.60000000,6530.00000000,6631.00000000,53868.86045400,1539215999999,357429469.74123723,336901,26761.49286100,177609181.85361382,0
2018-10-11,6630.21000000,6633.92000000,6205.00000000,6332.93000000,96814.54177600,1539475199999,611912048.45306592,510282,49748.84350900,314324424.62635188,0
2018-10-14,6332.92000000,7680.00000000,6300.00000000,6759.27000000,133933.40032400,1539734399999,913634571.86326428,728101,68546.18454400,467772776.40214075,0
2018-10-17,6762.76000000,6811.12000000,6523.00000000,6528.88000000,67530.55409000,1539993599999,451105308.98772619,409085,35190.66286000,234983324.97715109,0
2018-10-20,6528.88000000,6663.90000000,6505.55000000,6581.20000000,41969.77269900,1540252799999,276287218.63654332,280500,22241.51271500,146394813.43480882,0
2018-10-23,6581.20000000,6630.00000000,6502.80000000,6528.09000000,36150.84697700,1540511999999,237457353.49253791,253263,18205.83008900,119564158.65786892,0
2018-10-26,6528.13000000,6600.00000000,6453.00000000,6489.93000000,22964.34574800,1540771199999,149758065.10354934,236480,11234.77849000,73268139.84678425,0
2018-10-29,6489.93000000,6505.01000000,6245.02000000,6371.93000000,34853.28766800,1541030399999,221848648.50079435,342254,17121.31069400,109004583.90541609,0
2018-11-01,6369.52000000,6460.34000000,6345.00000000,6387.09000000,26499.71799600,1541289599999,169555352.99169272,282919,13158.23978100,84202711.55942660,0
2018-11-04,6388.00000000,6531.31000000,6359.00000000,6519.11000000,31506.84279800,1541548799999,203632887.51346069,390910,16006.10318600,103446899.46890149,0
2018-11-07,6522.73000000,6615.15000000,6391.01000000,6419.99000000,39318.99698200,1541807999999,256268717.81555090,413508,19423.39029300,126612184.86542367,0
2018-11-10,6419.99000000,6497.00000000,6355.00000000,6453.07000000,26061.11961000,1542067199999,167845289.09996998,319325,12676.46656200,81659653.24753649,0
2018-11-13,6451.68000000,6498.00000000,5403.42000000,5753.40000000,105970.35833700,1542326399999,625909109.70764388,773776,51030.60716100,301038057.54543925,0
2018-11-16,5757.09000000,5782.89000000,5549.25000000,5662.00000000,88978.04303400,1542585599999,502062846.05508072,547713,48398.10983800,273101851.36438436,0
2018-11-19,5661.94000000,5664.00000000,4326.00000000,4661.07000000,249033.67392100,1542844799999,1197989805.66842551,1277184,126386.83400200,607441618.98168095,0
2018-11-22,4661.08000000,4721.77000000,3824.69000000,3932.44000000,145596.15047100,1543103999999,631446317.53870651,683340,73171.91449500,318014224.80739137,0
2018-11-25,3933.68000000,4233.00000000,3652.66000000,3875.21000000,263679.44851700,1543363199999,1029077044.93584112,1130241,137766.96044700,537859529.37480419,0
2018-11-28,3875.63000000,4450.38000000,3874.27000000,4041.32000000,233722.21290100,1543622399999,978316921.64329361,991413,118086.04477500,494304585.56374217,0
2018-12-01,4041.27000000,4312.99000000,3827.00000000,3884.01000000,132846.59743400,1543881599999,544130872.86544374,590693,65277.53141300,267611118.88092599,0
2018-12-04,3884.76000000,4085.00000000,3500.00000000,3508.75000000,160873.14800400,1544140799999,615800123.39277826,713338,77093.67888400,295552294.18009963,0
2018-12-07,3508.75000000,3658.00000000,3222.00000000,3545.37000000,196468.30068700,1544399999999,671893078.35774675,861738,100542.32449100,343856545.08655880,0
2018-12-10,3548.49000000,3610.00000000,3324.32000000,3445.00000000,110833.03999300,1544659199999,380576594.15879898,506932,57185.86367500,196396697.94013314,0
2018-12-13,3446.38000000,3460.00000000,3156.26000000,3211.72000000,114329.94225600,1544918399999,375507256.86167000,484802,58262.56363700,191302370.50335119,0
2018-12-16,3211.71000000,3678.59000000,3186.00000000,3652.98000000,152760.64018300,1545177599999,525390020.04851146,705813,79752.58847200,274190230.45094825,0
2018-12-19,3653.00000000,4139.99000000,3622.55000000,3838.66000000,278025.02711200,1545436799999,1078408551.28401748,1370719,142245.58107200,551723529.09543844,0
2018-12-22,3840.25000000,4198.00000000,3785.00000000,4008.01000000,147587.69153000,1545695999999,588470891.46910073,907968,75943.71349700,302837795.17548342,0
2018-12-25,4010.11000000,4020.00000000,3535.00000000,3567.91000000,149452.39816100,1545955199999,557205357.32982176,886856,76083.66994100,283747167.38223189,0
2018-12-28,3567.89000000,3903.50000000,3540.04000000,3801.91000000,118061.04815200,1546214399999,443809948.87524468,714813,61399.45998400,230836422.98138984,0
2018-12-31,3803.12000000,3882.14000000,3630.33000000,3858.56000000,88889.92875200,1546473599999,333873092.45589729,563073,46364.55214700,174163592.29078104,0
2019-01-03,3857.57000000,3862.74000000,3703.57000000,3770.96000000,89417.17078100,1546732799999,338585424.61108542,595717,45281.30070000,171456154.79098566,0
2019-01-06,3771.12000000,4069.80000000,3740.00000000,3955.13000000,107325.07609500,1546991999999,423808039.22438564,704613,56225.21685000,221972422.47601923,0
2019-01-09,3955.45000000,4006.81000000,3465.00000000,3601.31000000,126730.32275400,1547251199999,474569041.97510661,848996,63180.01018000,236605278.45386388,0
2019-01-12,3601.31000000,3671.87000000,3441.30000000,3626.09000000,83620.89702300,1547510399999,297422840.21100996,588244,43754.43638800,155677169.62614683,0
2019-01-15,3626.08000000,3648.42000000,3516.62000000,3616.21000000,91373.61827400,1547769599999,327999032.40878416,654640,47419.82570900,170242129.66547714,0
2019-01-18,3613.32000000,3720.00000000,3475.00000000,3539.28000000,72786.96347600,1548028799999,262821149.40186590,557562,38123.45330900,137687046.18261356,0
2019-01-21,3539.26000000,3608.50000000,3434.85000000,3552.82000000,73919.72250400,1548287999999,261937425.22875086,549201,39260.04653200,139169052.33778301,0
2019-01-24,3552.97000000,3662.94000000,3522.51000000,3565.25000000,57911.13019500,1548547199999,206513745.96850413,450941,30869.77303700,110076432.78702984,0
2019-01-27,3565.62000000,3579.00000000,3349.92000000,3411.04000000,92685.63854000,1548806399999,320544933.07564469,614304,47529.15036900,164380997.44520350,0
2019-01-30,3410.04000000,3489.20000000,3387.10000000,3462.07000000,78835.92665500,1549065599999,271525384.07158270,546440,42183.51303900,145306073.95747093,0
2019-02-02,3462.20000000,3526.40000000,3426.00000000,3463.22000000,60920.11949800,1549324799999,210959916.26548100,447512,32151.24515400,111345399.82704245,0
2019-02-05,3463.22000000,3482.72000000,3380.00000000,3398.40000000,79240.19851400,1549583999999,271603555.85554439,517299,41668.72239100,142843989.72379753,0
2019-02-08,3398.40000000,3733.58000000,3373.10000000,3680.06000000,95978.49436600,1549843199999,345303136.49197878,640550,51154.33364100,184065940.27969574,0
